route_id,onestop_id,route_short_name,route_long_name,route_type,route_color,agency_name,agency_onestop_id,feed_version_id,feed_onestop_id
FS21699,r-sr9r-21699,21699,Da Ancona a Foligno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21700B,r-sr9r-21700b,21700B,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21705,r-sr9n-21705,21705,Da Fabriano a Foligno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21706B,r-sr9r-21706b,21706B,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21707B,r-sr9r-21707b,21707B,Da Ancona a Terni,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS21709,r-sr9r-21709,21709,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2320,r-sr9r-2320,2320,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2321B,r-sr9r-2321b,2321B,Da Ancona a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2321C,r-sr9r-2321c,2321C,Da Falconara M.ma a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2322B,r-sr9r-2322b,2322B,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2323,r-sr9r-2323,2323,Da Ancona a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2324B,r-sr9r-2324b,2324B,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2325D,r-sr9r-2325d,2325D,Da Ancona a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2326B,r-sr9r-2326b,2326B,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2327B,r-sr9r-2327b,2327B,Da Ancona a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2328B,r-sr9r-2328b,2328B,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2329,r-sr9r-2329,2329,Da Ancona a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2330B,r-sr9r-2330b,2330B,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2330C,r-sr9r-2330c,2330C,Da Roma Termini a Falconara M.ma,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2907,r-src4-2907,2907,Da Bologna Centrale a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2908B,r-src4-2908b,2908B,Da Pesaro a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2911B,r-src4-2911b,2911B,Da Piacenza a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2914,r-src4-2914,2914,Da Pesaro a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2916,r-src4-2916,2916,Da Pesaro a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2918,r-src4-2918,2918,Da Pesaro a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2921B,r-src4-2921b,2921B,Da Piacenza a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2922,r-src-2922,2922,Da Ancona a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS2923,r-src-2923,2923,Da Bologna Centrale a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS33990,r-src4-33990,33990,Da Pesaro a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS33993,r-src4-33993,33993,Da Bologna Centrale a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS34652,r-src2-34652,34652,Da Ancona a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS34654,r-src2-34654,34654,Da Ancona a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS34657,r-sr9-34657,34657,Da Ancona a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35157,r-sr-35157,35157,Da Torino Porta Nuova a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35711,r-sr-35711,35711,Da Milano Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35726,r-sr-35726,35726,Da Lecce a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35754,r-sr-35754,35754,Da Lecce a Torino Porta Nuova,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35801,r-sr-35801,35801,Da Venezia S. Lucia a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35803,r-sr-35803,35803,Da Milano Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35805,r-sr-35805,35805,Da Torino Porta Nuova a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35806,r-sr-35806,35806,Da Lecce a Torino Porta Nuova,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35807,r-sr-35807,35807,Da Torino Porta Nuova a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35809,r-sr9-35809,35809,Da Milano Centrale a Taranto,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35822,r-sr9-35822,35822,Da Taranto a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35824,r-sr-35824,35824,Da Lecce a Torino Porta Nuova,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35828,r-sr-35828,35828,Da Lecce a Venezia S. Lucia,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35830,r-sr-35830,35830,Da Lecce a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35851,r-src-35851,35851,Da Ravenna a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35852,r-src-35852,35852,Da Roma Termini a Ravenna,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35909,r-sr-35909,35909,Da Bologna Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35913,r-sr-35913,35913,Da Milano Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS35918,r-sr-35918,35918,Da Lecce a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS533,r-sr9r-533,533,Da Ancona a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS534,r-sr9r-534,534,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS540,r-sr9r-540,540,Da Roma Termini a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS541B,r-sr9r-541b,541B,Da Ancona a Roma Termini,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS603,r-sr-603,603,Da Bologna Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS604A,r-sr9-604a,604A,Da Pescara Centrale a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS604B,r-sr9-604b,604B,Da Pescara Centrale a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS605,r-sr9-605,605,Da Milano Centrale a Taranto,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS606B,r-sr9-606b,606B,Da Bari Centrale a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS606C,r-sr9-606c,606C,Da Bari Centrale a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS607B,r-sr9-607b,607B,Da Bologna Centrale a Bari Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS607C,r-sr9-607c,607C,Da Bologna Centrale a Bari Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS608B,r-sr-608b,608B,Da Lecce a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS609B,r-sr-609b,609B,Da Bologna Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS609C,r-sr-609c,609C,Da Bologna Centrale a Lecce,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS610A,r-sr-610a,610A,Da Lecce a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS610B,r-sr-610b,610B,Da Lecce a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS611A,r-sr9-611a,611A,Da Bologna Centrale a Bari Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS611B,r-sr9-611b,611B,Da Bologna Centrale a Bari Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS612,r-sr9-612,612,Da Taranto a Milano Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS613,r-sr9-613,613,Da Milano Centrale a Pescara Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS614,r-sr9-614,614,Da Bari Centrale a Bologna Centrale,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6505,r-src4-6505,6505,Da Ravenna a Pesaro,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6510B,r-src4-6510b,6510B,Da Pesaro a Ravenna,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6991A,r-sr9g-6991a,6991A,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6991B,r-sr9-6991b,6991B,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6992,r-sr9g-6992,6992,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6993,r-sr9g-6993,6993,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6994,r-sr9-6994,6994,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6997B,r-sr9-6997b,6997B,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6998,r-sr9-6998,6998,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS6999,r-sr9-6999,6999,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7000B,r-sr9-7000b,7000B,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7001B,r-sr9-7001b,7001B,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7002,r-sr9-7002,7002,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7003,r-sr9g-7003,7003,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7004,r-sr9g-7004,7004,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7005,r-sr9-7005,7005,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7006,r-sr9-7006,7006,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7007B,r-sr9-7007b,7007B,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7008C,r-sr9g-7008c,7008C,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7008D,r-sr9-7008d,7008D,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7009A,r-sr9g-7009a,7009A,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7009B,r-sr9-7009b,7009B,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7010C,r-sr9-7010c,7010C,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7012,r-sr9-7012,7012,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7013B,r-sr9-7013b,7013B,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7014,r-sr9g-7014,7014,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7016,r-sr9g-7016,7016,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7017B,r-sr9g-7017b,7017B,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7019B,r-sr9-7019b,7019B,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7020B,r-sr9-7020b,7020B,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7022C,r-sr9g-7022c,7022C,Da Ascoli Piceno a S. Benedetto d.T.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7023,r-sr9g-7023,7023,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7025,r-sr9-7025,7025,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7026,r-sr9-7026,7026,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7027,r-sr9-7027,7027,Da Ancona a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7084C,r-sr9-7084c,7084C,Da Ascoli Piceno a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7085,r-sr9g-7085,7085,Da S. Benedetto d.T. a Ascoli Piceno,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7086B,r-sr9w-7086b,7086B,Da Macerata a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7087B,r-sr9-7087b,7087B,Da Civitanova-M. Montegr. a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7088E,r-sr9-7088e,7088E,Da Macerata a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7088F,r-sr9-7088f,7088F,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7089B,r-sr9-7089b,7089B,Da Civitanova-M. Montegr. a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7090B,r-sr9-7090b,7090B,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7091B,r-sr9-7091b,7091B,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7092,r-sr9w-7092,7092,Da Macerata a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7093,r-sr9-7093,7093,Da Ancona a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7094B,r-sr9-7094b,7094B,Da Fabriano a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7095,r-sr9q-7095,7095,Da Macerata a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7096,r-sr9q-7096,7096,Da Fabriano a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7097,r-sr9w-7097,7097,Da Civitanova-M. Montegr. a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7098,r-sr9-7098,7098,Da Macerata a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7099B,r-sr9q-7099b,7099B,Da Macerata a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7100,r-sr9q-7100,7100,Da Fabriano a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7101C,r-sr9-7101c,7101C,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7102,r-sr9-7102,7102,Da Fabriano a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7103B,r-sr9-7103b,7103B,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7104,r-sr9-7104,7104,Da Fabriano a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7105,r-sr9-7105,7105,Da Ancona a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7106,r-sr9q-7106,7106,Da Fabriano a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7107,r-sr9w-7107,7107,Da Civitanova-M. Montegr. a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7108B,r-sr9-7108b,7108B,Da Macerata a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7109,r-sr9-7109,7109,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7111C,r-sr9-7111c,7111C,Da Ancona a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7112B,r-sr9w-7112b,7112B,Da Macerata a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7113B,r-sr9-7113b,7113B,Da Ancona a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7114,r-sr9q-7114,7114,Da Fabriano a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7116C,r-sr9-7116c,7116C,Da Macerata a Ancona,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7117,r-sr9-7117,7117,Da Civitanova-M. Montegr. a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7118,r-sr9w-7118,7118,Da Macerata a Civitanova-M. Montegr.,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7119B,r-sr9-7119b,7119B,Da Civitanova-M. Montegr. a Fabriano,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
FS7120B,r-sr9q-7120b,7120B,Da Fabriano a Macerata,2,,Trenitalia,o-sr-trenitalia,2547,f-sr-trenitalia~contrammobilitascpa~trasfersocconsarl~adriabussp
